"MATH 190A",LE,A00,TuTh,11:00a-12:20p,APM,B402A,Pelayo, Alvaro           ,
"MATH 190A",DI,A01,W,6:00p-6:50p,APM,5402,Pelayo, Alvaro           ,
"MATH 195",LE,A00,Th,1:00p-1:50p,TBA,TBA,Rabin, Jeffrey Mark        ,
"MATH 196",SE,A00,Tu,1:00p-1:50p,APM,B402A,Elgindi, Tarek M          ,
"MCWP 40",TU,001,MW,8:00a-9:20a,HSS,2346A,Wastal, Carrie King        ,
"MCWP 40",TU,002,MW,9:30a-10:50a,HSS,2346A,Wastal, Carrie King        ,
"MCWP 40",TU,004,MW,12:30p-1:50p,HSS,2346A,Wastal, Carrie King        ,
"MCWP 40",TU,005,MW,2:00p-3:20p,HSS,2346A,Wastal, Carrie King        ,
"MCWP 40",TU,006,MW,3:30p-4:50p,HSS,2346A,Wastal, Carrie King        ,
"MCWP 40",TU,007,MW,5:00p-6:20p,HSS,2346A,Wastal, Carrie King        ,
"MCWP 40",TU,009,TuTh,12:30p-1:50p,HSS,2346A,Wastal, Carrie King        ,
"MCWP 40",TU,010,TuTh,2:00p-3:20p,HSS,2346A,Wastal, Carrie King        ,
"MCWP 40",TU,011,TuTh,3:30p-4:50p,HSS,2346A,Wastal, Carrie King        ,
"MCWP 40",TU,012,MW,8:00a-9:20a,HSS,2333A,Wastal, Carrie King        ,
"MCWP 40",TU,013,MW,9:30a-10:50a,HSS,2333A,Wastal, Carrie King        ,
"MCWP 40",TU,014,MW,11:00a-12:20p,HSS,2333A,Wastal, Carrie King        ,
"MCWP 40",TU,015,MW,12:30p-1:50p,HSS,2333A,Wastal, Carrie King        ,
"MCWP 40",TU,016,MW,2:00p-3:20p,HSS,2333A,Wastal, Carrie King        ,
"MCWP 40",TU,017,MW,3:30p-4:50p,HSS,2333A,Wastal, Carrie King        ,
"MCWP 40",TU,018,TuTh,8:00a-9:20a,HSS,2333A,Wastal, Carrie King        ,
"MCWP 40",TU,019,TuTh,9:30a-10:50a,HSS,2333A,Wastal, Carrie King        ,
"MCWP 40",TU,020,TuTh,11:00a-12:20p,HSS,2333A,Wastal, Carrie King        ,
"MCWP 40",TU,021,TuTh,12:30p-1:50p,HSS,2333A,Wastal, Carrie King        ,
"MCWP 40",TU,022,TuTh,2:00p-3:20p,HSS,2333A,Wastal, Carrie King        ,
"MCWP 40",TU,023,TuTh,3:30p-4:50p,HSS,2333A,Wastal, Carrie King        ,
"MCWP 40",TU,024,MW,9:30a-10:50a,HSS,2333B,Wastal, Carrie King        ,
"MCWP 40",TU,025,MW,11:00a-12:20p,HSS,2333B,Wastal, Carrie King        ,
"MCWP 40",TU,026,MW,12:30p-1:50p,HSS,2333B,Wastal, Carrie King        ,
"MCWP 40",TU,027,MW,2:00p-3:20p,HSS,2333B,Wastal, Carrie King        ,
"MCWP 40",TU,028,MW,3:30p-4:50p,HSS,2333B,Wastal, Carrie King        ,
"MCWP 40",TU,029,MW,5:00p-6:20p,HSS,2333B,Wastal, Carrie King        ,
"MCWP 40",TU,030,TuTh,8:00a-9:20a,HSS,2333B,Wastal, Carrie King        ,
"MCWP 40",TU,031,TuTh,9:30a-10:50a,HSS,2333B,Wastal, Carrie King        ,
"MCWP 40",TU,032,TuTh,11:00a-12:20p,HSS,2333B,Wastal, Carrie King        ,
"MCWP 40",TU,033,TuTh,12:30p-1:50p,HSS,2333B,Wastal, Carrie King        ,
"MCWP 40",TU,034,TuTh,2:00p-3:20p,HSS,2333B,Wastal, Carrie King        ,
"MCWP 40",TU,035,TuTh,3:30p-4:50p,HSS,2333B,Wastal, Carrie King        ,
"MCWP 40",TU,037,TuTh,9:30a-10:50a,HSS,1138,Wastal, Carrie King        ,
"MCWP 40",TU,038,TuTh,11:00a-12:20p,HSS,1138,Wastal, Carrie King        ,
"MCWP 40",TU,039,TuTh,12:30p-1:50p,HSS,1138,Wastal, Carrie King        ,
"MCWP 40",TU,040,TuTh,2:00p-3:20p,HSS,1138,Wastal, Carrie King        ,
"MCWP 40",TU,041,TuTh,3:30p-4:50p,HSS,1138,Wastal, Carrie King        ,
"MCWP 40",TU,044,MW,11:00a-12:20p,HSS,1138,Wastal, Carrie King        ,
"MCWP 40",TU,045,MW,12:30p-1:50p,HSS,1138,Wastal, Carrie King        ,
"MCWP 40",TU,046,MW,2:00p-3:20p,HSS,1138,Wastal, Carrie King        ,
"MCWP 40",TU,047,MW,9:30a-10:50a,HSS,1138,Wastal, Carrie King        ,
"MCWP 40",TU,048,MW,11:00a-12:20p,HSS,2346A,Wastal, Carrie King        ,
"MCWP 50",SE,005,MW,3:30p-4:50p,HSS,1138,Wastal, Carrie King        ,
"MCWP 50",SE,006,TuTh,8:00a-9:20a,HSS,1128B,Wastal, Carrie King        ,
"MCWP 50",SE,007,TuTh,9:30a-10:50a,HSS,1128B,Wastal, Carrie King        ,
"MCWP 50",SE,008,TuTh,11:00a-12:20p,HSS,1128B,Wastal, Carrie King        ,
"MCWP 50",SE,009,TuTh,12:30p-1:50p,HSS,1128B,Wastal, Carrie King        ,
"MCWP 50",SE,010,TuTh,2:00p-3:20p,HSS,1128B,Wastal, Carrie King        ,
"MCWP 50",SE,011,TuTh,3:30p-4:50p,HSS,1128B,Wastal, Carrie King        ,
"MCWP 50",SE,012,TuTh,9:30a-10:50a,HSS,2346A,Wastal, Carrie King        ,
"MCWP 50",SE,013,TuTh,2:00p-3:20p,HSS,1106B,Wastal, Carrie King        ,
"MCWP 50",SE,014,TuTh,3:30p-4:50p,HSS,1106B,Wastal, Carrie King        ,
"MCWP 50",SE,015,MW,9:30a-10:50a,HSS,1106B,Wastal, Carrie King        ,
"MCWP 50",SE,016,MW,11:00a-12:20p,HSS,1106B,Wastal, Carrie King        ,
"MCWP 50",SE,017,MW,5:00p-6:20p,HSS,1138,Wastal, Carrie King        ,
"MCWP 125",SE,A00,TuTh,11:00a-12:20p,HSS,2346A,Wilson, Marion E.         ,
"MCWP 125",SE,B00,TuTh,9:30a-10:50a,HSS,1106B,Forrest, Amy Burton        ,
"MCWP 125",SE,C00,TuTh,11:00a-12:20p,HSS,1106B,Forrest, Amy Burton        ,
"MCWP 125",SE,D00,TuTh,12:30p-1:50p,HSS,1106B,Forrest, Amy Burton        ,
"MCWP 125",SE,E00,MW,12:30p-1:50p,HSS,1106B,Miller, Elizabeth Deen       ,
"MCWP 125",SE,F00,MW,2:00p-3:20p,HSS,1106B,Miller, Elizabeth Deen       ,
"MCWP 125",SE,G00,MW,3:30p-4:50p,HSS,1106B,Miller, Elizabeth Deen       ,
"MMW 11",LE,A00,MWF,11:00a-11:50a,PCYNH,106,Myerston Santana, Jacobo      ,
"MMW 11",DI,A01,M,12:00p-12:50p,SOLIS,109,Myerston Santana, Jacobo      ,
"MMW 11",DI,A02,M,1:00p-1:50p,SOLIS,109,Myerston Santana, Jacobo      ,
"MMW 11",DI,A03,M,1:00p-1:50p,ASANT,123C,Myerston Santana, Jacobo      ,
"MMW 11",DI,A04,M,2:00p-2:50p,ASANT,123C,Myerston Santana, Jacobo      ,
"MMW 11",DI,A05,M,3:00p-3:50p,ASANT,123C,Myerston Santana, Jacobo      ,
"MMW 11",DI,A07,W,2:00p-2:50p,ASANT,123B,Myerston Santana, Jacobo      ,
"MMW 11",LE,B00,TuTh,11:00a-12:20p,PETER,110,Chang, Edmond Yi-Teh        ,
"MMW 11",DI,B01,Tu,1:00p-1:50p,APM,2301,Chang, Edmond Yi-Teh        ,
"MMW 11",DI,B02,Tu,2:00p-2:50p,APM,2301,Chang, Edmond Yi-Teh        ,
"MMW 11",DI,B03,Tu,2:00p-2:50p,ASANT,123A,Chang, Edmond Yi-Teh        ,
"MMW 11",DI,B04,Tu,3:00p-3:50p,ASANT,123A,Chang, Edmond Yi-Teh        ,
"MMW 11",DI,B05,Tu,4:00p-4:50p,ASANT,123A,Chang, Edmond Yi-Teh        ,
"MMW 11",DI,B06,Tu,5:00p-5:50p,ASANT,123A,Chang, Edmond Yi-Teh        ,
"MMW 11",DI,B07,W,10:00a-10:50a,ASANT,123B,Chang, Edmond Yi-Teh        ,
"MMW 11",DI,B08,W,11:00a-11:50a,ASANT,123B,Chang, Edmond Yi-Teh        ,
"MMW 11",DI,B09,W,12:00p-12:50p,ASANT,123B,Chang, Edmond Yi-Teh        ,
"MMW 11",DI,B10,W,1:00p-1:50p,ASANT,123B,Chang, Edmond Yi-Teh        ,
"MMW 11",LE,C00,TuTh,12:30p-1:50p,PETER,110,duBois, Page Ann          ,
"MMW 11",DI,C01,Tu,8:00a-8:50a,ASANT,123A,duBois, Page Ann          ,
"MMW 11",DI,C02,Tu,9:00a-9:50a,ASANT,123A,duBois, Page Ann          ,
"MMW 11",DI,C03,Tu,10:00a-10:50a,ASANT,123A,duBois, Page Ann          ,
"MMW 11",DI,C04,Tu,11:00a-11:50a,ASANT,123A,duBois, Page Ann          ,
"MMW 11",DI,C05,Tu,2:00p-2:50p,TM102,1,duBois, Page Ann          ,
"MMW 11",DI,C06,Tu,3:00p-3:50p,TM102,1,duBois, Page Ann          ,
"MMW 11",DI,C07,W,10:00a-10:50a,ASANT,123A,duBois, Page Ann          ,
"MMW 11",DI,C08,W,11:00a-11:50a,ASANT,123A,duBois, Page Ann          ,
"MMW 11",DI,C09,W,12:00p-12:50p,ASANT,123A,duBois, Page Ann          ,
"MMW 11",DI,C10,W,1:00p-1:50p,ASANT,123A,duBois, Page Ann          ,
"MMW 11",LE,D00,MWF,1:00p-1:50p,PETER,110,Herbst, Matthew          ,
"MMW 11",DI,D01,M,2:00p-2:50p,SOLIS,109,Herbst, Matthew          ,
"MMW 11",DI,D02,M,3:00p-3:50p,SOLIS,109,Herbst, Matthew          ,
"MMW 11",DI,D03,M,3:00p-3:50p,ASANT,123A,Herbst, Matthew          ,
"MMW 11",DI,D04,M,4:00p-4:50p,ASANT,123A,Herbst, Matthew          ,
"MMW 11",DI,D05,W,8:00a-8:50a,ASANT,123B,Herbst, Matthew          ,
"MMW 11",DI,D06,W,9:00a-9:50a,ASANT,123B,Herbst, Matthew          ,
"MMW 11",DI,D07,W,2:00p-2:50p,SOLIS,109,Herbst, Matthew          ,
"MMW 11",DI,D08,W,3:00p-3:50p,SOLIS,109,Herbst, Matthew          ,
"MMW 11",DI,D09,W,4:00p-4:50p,ASANT,123A,Herbst, Matthew          ,
"MMW 11",DI,D10,W,5:00p-5:50p,ASANT,123A,Herbst, Matthew          ,
"MMW 14",LE,A00,TuTh,9:30a-10:50a,WLH,2001,Patterson, Patrick H.       ,
"MMW 14",DI,A01,Tu,11:00a-11:50a,WLH,2112,Patterson, Patrick H.       ,
"MMW 14",DI,A02,Tu,12:00p-12:50p,WLH,2112,Patterson, Patrick H.       ,
"MMW 14",DI,A03,Tu,12:00p-12:50p,ASANT,123A,Patterson, Patrick H.       ,
"MMW 14",DI,A04,Tu,1:00p-1:50p,ASANT,123A,Patterson, Patrick H.       ,
"MMW 14",DI,A05,Tu,12:00p-12:50p,ASANT,123B,Patterson, Patrick H.       ,
"MMW 14",DI,A06,Tu,1:00p-1:50p,ASANT,123B,Patterson, Patrick H.       ,
"MMW 14",DI,A07,W,12:00p-12:50p,ASANT,123C,Patterson, Patrick H.       ,
"MMW 14",DI,A08,W,1:00p-1:50p,ASANT,123C,Patterson, Patrick H.       ,
"MMW 14",DI,A09,W,2:00p-2:50p,ASANT,123C,Patterson, Patrick H.       ,
"MMW 14",DI,A10,W,3:00p-3:50p,ASANT,123C,Patterson, Patrick H.       ,
"MMW 14",DI,A11,W,4:00p-4:50p,ASANT,123C,Patterson, Patrick H.       ,
"MMW 14",DI,A12,W,5:00p-5:50p,ASANT,123C,Patterson, Patrick H.       ,
"MMW 121",LE,A00,TuTh,9:30a-10:50a,CENTR,105,Keller-Lapp, Heidi M.       ,
"MMW 121",DI,A01,Tu,11:00a-11:50a,CENTR,217A,Keller-Lapp, Heidi M.       ,
"MMW 121",DI,A02,Tu,12:00p-12:50p,CENTR,217A,Keller-Lapp, Heidi M.       ,
"MMW 121",DI,A03,Tu,12:00p-12:50p,ASANT,123C,Keller-Lapp, Heidi M.       ,
"MMW 121",DI,A04,Tu,1:00p-1:50p,ASANT,123C,Keller-Lapp, Heidi M.       ,
"MMW 121",DI,A05,Tu,2:00p-2:50p,ASANT,123C,Keller-Lapp, Heidi M.       ,
"MMW 121",DI,A06,Tu,3:00p-3:50p,ASANT,123C,Keller-Lapp, Heidi M.       ,
"MMW 121",LE,B00,TuTh,2:00p-3:20p,GH,242,Chang, Edmond Yi-Teh        ,
"MMW 121",DI,B01,Tu,4:00p-4:50p,TM102,1,Chang, Edmond Yi-Teh        ,
"MMW 121",DI,B02,Tu,5:00p-5:50p,TM102,1,Chang, Edmond Yi-Teh        ,
"MMW 121",DI,B03,Tu,4:00p-4:50p,ASANT,123C,Chang, Edmond Yi-Teh        ,
"MMW 121",DI,B04,Tu,5:00p-5:50p,ASANT,123C,Chang, Edmond Yi-Teh        ,
"MMW 121",DI,B05,W,9:00a-9:50a,TM102,1,Chang, Edmond Yi-Teh        ,
"MMW 121",DI,B06,W,10:00a-10:50a,TM102,1,Chang, Edmond Yi-Teh        ,
"MMW 121",DI,B07,W,11:00a-11:50a,TM102,1,Chang, Edmond Yi-Teh        ,
"MMW 121",DI,B08,W,12:00p-12:50p,TM102,1,Chang, Edmond Yi-Teh        ,
"MMW 121",DI,B09,W,2:00p-2:50p,ASANT,123A,Chang, Edmond Yi-Teh        ,
"MMW 121",DI,B10,W,3:00p-3:50p,ASANT,123A,Chang, Edmond Yi-Teh        ,
"MMW 121",DI,B13,W,12:00p-12:50p,APM,2301,Chang, Edmond Yi-Teh        ,
"MMW 121",DI,B14,W,1:00p-1:50p,APM,2301,Chang, Edmond Yi-Teh        ,
"MUIR 1",LE,A00,Tu,4:00p-4:50p,CENTR,214,Yang, K. Wayne           ,
"MUIR 1",DI,A01,W,4:00p-4:50p,TBA,TBA,Yang, K. Wayne           ,
"MUIR 1",DI,A02,W,5:00p-5:50p,TBA,TBA,Yang, K. Wayne           ,
"MUIR 1",DI,A03,W,6:00p-6:50p,TBA,TBA,Yang, K. Wayne           ,
"MUIR 1",DI,A04,Th,12:00p-12:50p,TBA,TBA,Yang, K. Wayne           ,
"MUIR 1",DI,A05,Th,1:00p-1:50p,TBA,TBA,Yang, K. Wayne           ,
"MUIR 2",LE,A00,W,3:00p-3:50p,CSB,004,Wastal, Carrie King        ,
"MUIR 2",DI,A01,F,9:00a-9:50a,CENTR,201,Wastal, Carrie King        ,
"MUIR 2",DI,A02,F,10:00a-10:50a,CENTR,201,Wastal, Carrie King        ,
"MUIR 2",DI,A03,F,11:00a-11:50a,CENTR,201,Wastal, Carrie King        ,
"MUIR 90H",SE,A00,Th,2:00p-2:50p,TBA,TBA,Yang, K. Wayne           ,
"MUIR 195",PR,A00,Tu,5:00p-5:50p,HSS,2148,Yang, K. Wayne           ,
"MUIR 195",PR,C00,W,4:00p-4:50p,HSS,2148,Yang, K. Wayne           ,
"MUS 1A",LE,A00,TuTh,9:30a-10:50a,CPMC,136,Tiruviluamala, Nakul Venkat    ,
"MUS 1A",LA,A01,MW,9:00a-9:50a,CPMC,265,Tiruviluamala, Nakul Venkat    ,
"MUS 1A",LA,A02,MW,10:00a-10:50a,CPMC,265,Tiruviluamala, Nakul Venkat    ,
"MUS 1A",LA,A03,WF,11:00a-11:50a,CPMC,265,Tiruviluamala, Nakul Venkat    ,
"MUS 1A",LA,A04,WF,12:00p-12:50p,CPMC,265,Tiruviluamala, Nakul Venkat    ,
"MUS 1A",LA,A05,MW,9:00a-9:50a,WLH,2155,Tiruviluamala, Nakul Venkat    ,
"MUS 1A",LA,A06,WF,11:00a-11:50a,WLH,2155,Tiruviluamala, Nakul Venkat    ,
"MUS 1A",LE,B00,TuTh,11:00a-12:20p,CPMC,136,,
"MUS 1A",LA,B01,WF,10:00a-10:50a,CPMC,367,Oram, Celeste Alice        ,
"MUS 1A",LA,B02,WF,11:00a-11:50a,CPMC,367,Oram, Celeste Alice        ,
"MUS 1A",LA,B03,MW,12:00p-12:50p,CPMC,367,Oram, Celeste Alice        ,
"MUS 1A",LA,B04,MW,1:00p-1:50p,CPMC,367,Oram, Celeste Alice        ,
"MUS 1A",LA,B05,MW,12:00p-12:50p,WLH,2155,Oram, Celeste Alice        ,
"MUS 1A",LA,B06,WF,10:00a-10:50a,WLH,2155,Oram, Celeste Alice        ,
"MUS 2A",LE,A00,TuTh,9:30a-10:50a,CPMC,264,Carlson, Erik Norman        ,
"MUS 2A",ST,A01,MW,9:00a-9:50a,CPMC,145,Carlson, Erik Norman        ,
"MUS 2AK",LA,A00,W,11:00a-11:50a,CPMC,166,Ohnishi, Takae           ,
"MUS 2AK",LA,B00,W,12:00p-12:50p,CPMC,166,Ohnishi, Takae           ,
"MUS 2AK",LA,C00,Th,11:00a-11:50a,CPMC,166,Ohnishi, Takae           ,
"MUS 4",LE,A00,TuTh,11:00a-12:20p,CENTR,101,Allen, Rachel Elizabeth      ,
"MUS 4",LA,A01,M,10:00a-10:50a,WLH,2154,Allen, Rachel Elizabeth      ,
"MUS 4",LA,A02,M,11:00a-11:50a,WLH,2154,Allen, Rachel Elizabeth      ,
"MUS 4",LA,A03,W,11:00a-11:50a,WLH,2154,Allen, Rachel Elizabeth      ,
"MUS 4",LA,A04,W,12:00p-12:50p,WLH,2154,Allen, Rachel Elizabeth      ,
"MUS 4",LA,A05,F,9:00a-9:50a,WLH,2154,Allen, Rachel Elizabeth      ,
"MUS 4",LA,A06,F,10:00a-10:50a,WLH,2154,Allen, Rachel Elizabeth      ,
"MUS 4",LA,A07,F,11:00a-11:50a,CPMC,145,Allen, Rachel Elizabeth      ,
"MUS 4",LA,A08,F,12:00p-12:50p,CPMC,145,Allen, Rachel Elizabeth      ,
"MUS 5",LE,A00,TuTh,9:30a-10:50a,CPMC,127,Dresser, Mark Stuart        ,
"MUS 5",LA,A01,M,11:00a-11:50a,CPMC,145,Dresser, Mark Stuart        ,
"MUS 5",LA,A02,M,12:00p-12:50p,CPMC,145,Dresser, Mark Stuart        ,
"MUS 5",LA,A03,W,8:00a-8:50a,CPMC,367,Dresser, Mark Stuart        ,
"MUS 5",LA,A04,W,9:00a-9:50a,CPMC,367,Dresser, Mark Stuart        ,
"MUS 5",LA,A05,F,12:00p-12:50p,CPMC,166,Dresser, Mark Stuart        ,
"MUS 5",LA,A06,F,1:00p-1:50p,CPMC,166,Dresser, Mark Stuart        ,
"MUS 7",LE,A00,TuTh,12:30p-1:50p,CPMC,127,,
"MUS 7",DI,A01,W,9:00a-9:50a,CPMC,166,,
"MUS 7",DI,A02,W,10:00a-10:50a,CPMC,166,,
"MUS 7",DI,A03,F,9:00a-9:50a,CPMC,145,,
"MUS 7",DI,A04,F,10:00a-10:50a,CPMC,145,,
"MUS 8",LE,A00,TuTh,9:30a-10:50a,CENTR,216,Kenyatta, Kamau          ,
"MUS 8",DI,A01,M,11:00a-11:50a,CPMC,265,Kenyatta, Kamau          ,
"MUS 8",DI,A02,M,12:00p-12:50p,CPMC,265,Kenyatta, Kamau          ,
"MUS 8",DI,A03,W,10:00a-10:50a,CPMC,264,Kenyatta, Kamau          ,
"MUS 8",DI,A04,W,11:00a-11:50a,CPMC,264,Kenyatta, Kamau          ,
"MUS 13",LE,A00,TuTh,12:30p-1:50p,CENTR,216,,
"MUS 13",DI,A01,M,9:00a-9:50a,CPMC,166,,
"MUS 13",DI,A02,M,10:00a-10:50a,CPMC,166,,
"MUS 13",DI,A03,W,11:00a-11:50a,CPMC,127,,
"MUS 13",DI,A04,W,12:00p-12:50p,CPMC,127,,
"MUS 15",LE,A00,W,6:30p-9:20p,WLH,2005,Bain, Landon Lee          ,
"MUS 15",DI,A01,M,11:00a-11:50a,CPMC,166,Bain, Landon Lee          ,
"MUS 15",DI,A02,M,12:00p-12:50p,CPMC,166,Bain, Landon Lee          ,
"MUS 15",DI,A03,W,12:00p-12:50p,CPMC,145,Bain, Landon Lee          ,
"MUS 15",DI,A04,W,1:00p-1:50p,CPMC,145,Bain, Landon Lee          ,
"MUS 15",DI,A05,F,10:00a-10:50a,CPMC,166,Bain, Landon Lee          ,
"MUS 15",DI,A06,F,11:00a-11:50a,CPMC,166,Bain, Landon Lee          ,
"MUS 15",LE,B00,Th,6:30p-9:20p,CENTR,101,Digney, Fiona Ruth         ,
"MUS 15",DI,B02,M,11:00a-11:50a,CPMC,264,Digney, Fiona Ruth         ,
"MUS 15",DI,B03,W,9:00a-9:50a,WLH,2154,Digney, Fiona Ruth         ,
"MUS 15",DI,B04,W,10:00a-10:50a,WLH,2154,Digney, Fiona Ruth         ,
"MUS 15",DI,B05,W,12:00p-12:50p,CPMC,264,Digney, Fiona Ruth         ,
"MUS 15",DI,B06,W,1:00p-1:50p,CPMC,264,Digney, Fiona Ruth         ,
"MUS 15",DI,B07,M,10:00a-10:50a,CPMC,264,Digney, Fiona Ruth         ,
"MUS 17",LE,A00,M,6:30p-9:20p,WLH,2001,Burr, Anthony I          ,
"MUS 17",DI,A01,M,10:00a-10:50a,CPMC,136,Burr, Anthony I          ,
"MUS 17",DI,A02,M,11:00a-11:50a,CPMC,136,Burr, Anthony I          ,
"MUS 17",DI,A03,M,12:00p-12:50p,CPMC,136,Burr, Anthony I          ,
"MUS 17",DI,A04,M,1:00p-1:50p,CPMC,136,Burr, Anthony I          ,
"MUS 17",DI,A05,W,9:00a-9:50a,CPMC,136,Burr, Anthony I          ,
"MUS 17",DI,A06,W,10:00a-10:50a,CPMC,136,Burr, Anthony I          ,
"MUS 17",DI,A07,W,11:00a-11:50a,CPMC,136,Burr, Anthony I          ,
"MUS 17",DI,A08,W,12:00p-12:50p,CPMC,136,Burr, Anthony I          ,
"MUS 17",DI,A09,F,10:00a-10:50a,CPMC,136,Burr, Anthony I          ,
"MUS 17",DI,A10,F,11:00a-11:50a,CPMC,136,Burr, Anthony I          ,
"MUS 32",ST,L00,M,3:00p-6:50p,CPMC,265,Nourai, Keyarash          ,
"MUS 32VM",LA,A00,M,3:00p-4:50p,CPMC,264,Nussman, Jonathan Banks      ,
"MUS 33A",LE,A00,W,2:00p-4:50p,CPMC,145,Liang, Lei             ,
"MUS 43",SE,A00,M,11:00a-11:50a,CPMC,127,Borgo, David Garcia        ,
"MUS 87",SE,A00,Tu,2:00p-3:50p,CPMC,145,Guy, Nancy             ,
"MUS 95C",ST,A00,TuTh,3:30p-4:50p,CPMC,264,Larson, Philip Clarion       ,
"MUS 95C",ST,B00,TuTh,3:30p-4:50p,CPMC,265,Larson, Philip Clarion       ,
"MUS 95D",ST,A00,W,7:00p-9:50p,CPMC,127,Schick, Steven           ,
"MUS 95E",ST,A00,Tu,6:30p-9:20p,CPMC,136,Kline, Matthew John        ,
"MUS 95G",ST,A00,Tu,6:30p-9:20p,WLH,2001,Anderson, Kenneth         ,
"MUS 95G",ST,B00,Th,6:30p-9:20p,WLH,2001,Anderson, Kenneth         ,
"MUS 95JC",ST,A00,TuTh,2:00p-3:20p,WLH,2154,Kenyatta, Kamau          ,
"MUS 95K",ST,A00,WF,2:00p-3:20p,CPMC,264,Larson, Philip Clarion       ,
"MUS 95L",ST,A00,Th,7:00p-9:50p,CPMC,136,Beauton, James Alan        ,
"MUS 95W",ST,A00,W,5:00p-7:50p,CPMC,264,Seshadri, Kartik          ,
"MUS 95W",ST,B00,W,5:00p-7:50p,CPMC,265,Seshadri, Kartik          ,
"MUS 101A",LE,A00,MWF,9:00a-9:50a,CPMC,264,Burr, Anthony I          ,
"MUS 101A",DI,A01,TuTh,9:30a-10:50a,CPMC,145,Burr, Anthony I          ,
"MUS 103A",SE,A00,W,2:00p-4:50p,CPMC,265,Davis, Anthony Curtis       ,
"MUS 120A",LE,A00,TuTh,11:00a-12:20p,CPMC,367,Cimini, Amy Marie         ,
"MUS 120A",DI,A01,W,11:00a-11:50a,CPMC,145,Cimini, Amy Marie         ,
"MUS 126",LE,A00,Th,6:30p-9:20p,CENTR,115,Borgo, David Garcia        ,
"MUS 130",ST,A00,Th,2:00p-4:50p,CPMC,368,Ohnishi, Takae           ,
"MUS 131",ST,A00,W,5:00p-7:50p,WLH,2154,Borgo, David Garcia        ,
"MUS 134",ST,A00,MW,7:00p-9:50p,CPMC,136,Schick, Steven           ,
"MUS 137A",LA,A00,TuTh,12:30p-1:50p,WLH,2154,Kenyatta, Kamau          ,
"MUS 151",LE,A00,TuTh,2:00p-3:20p,CSB,004,Hankins, Sarah E.         ,
"MUS 171",SE,A00,TuTh,3:30p-4:50p,CPMC,136,Smyth, Tamara R.          ,
"MUS 171",LA,A01,Tu,5:00p-5:50p,CPMC,136,Smyth, Tamara R.          ,
"MUS 171",LA,A02,Th,5:00p-5:50p,CPMC,136,Smyth, Tamara R.          ,
"MUS 173",LE,A00,TuTh,9:30a-10:50a,CPMC,367,Britt, King James         ,
"MUS 174A",LA,A00,TuTh,11:00a-12:20p,CPMC,269,Britt, King James         ,
"CENG 4",LE,A00,F,6:00p-6:50p,PCYNH,106,Drews, Aaron            ,
"CENG 4",LA,A01,M,10:00a-11:50a,SME,306,Drews, Aaron            ,
"CENG 4",LA,A02,M,2:00p-3:50p,SME,306,Drews, Aaron            ,
"CENG 4",LA,A03,Th,10:00a-11:50a,SME,306,Drews, Aaron            ,
"CENG 4",LE,B00,F,6:00p-6:50p,TBA,TBA,Horvath, Stephen          ,
"CENG 4",LA,B01,Tu,2:00p-3:50p,SME,306,Horvath, Stephen          ,
"CENG 4",LA,B02,F,2:00p-3:50p,SME,306,Horvath, Stephen          ,
"CENG 15",LE,A00,MWF,9:00a-9:50a,PCYNH,122,Yang, Kesong            ,
"CENG 15",LA,A01,F,11:00a-11:50a,CSB,001,Yang, Kesong            ,
"CENG 15",LE,B00,MWF,1:00p-1:50p,CENTR,212,Yang, Kesong            ,
"CENG 15",LA,B01,F,2:00p-2:50p,CENTR,214,Yang, Kesong            ,
"CENG 100",LE,A00,MWF,11:00a-11:50a,PCYNH,122,Chen, Zheng            ,
"CENG 100",LE,B00,TuTh,11:00a-12:20p,WLH,2113,Powell, Alyssa           ,
"CENG 100",LE,C00,MWF,11:00a-11:50a,HSS,1315,Powell, Alyssa           ,
"CENG 101A",LE,A00,TuTh,9:30a-10:50a,CENTR,115,Miller, David R.          ,
"CENG 101A",LE,B00,TuTh,8:00a-9:20a,WLH,2113,Bae, Jinhye            ,
"CENG 120",LE,A00,MWF,1:00p-1:50p,WLH,2111,Opatkiewicz, Justin Paul      ,
"CENG 120",LE,B00,TuTh,12:30p-1:50p,PCYNH,120,Russ, Benjamin Edward       ,
"CENG 122",LE,A00,TuTh,3:30p-4:50p,WLH,2205,Opatkiewicz, Justin Paul      ,
"CENG 122",LE,B00,MWF,9:00a-9:50a,WLH,2113,Powell, Alyssa           ,
"NANO 15",LE,A00,MWF,9:00a-9:50a,PCYNH,122,Yang, Kesong            ,
"NANO 15",LA,A01,F,11:00a-11:50a,CSB,001,Yang, Kesong            ,
"NANO 15",LE,B00,MWF,1:00p-1:50p,CENTR,212,Yang, Kesong            ,
"NANO 15",LA,B01,F,2:00p-2:50p,CENTR,214,Yang, Kesong            ,
"NANO 102",LE,A00,MWF,10:00a-10:50a,WLH,2113,Chen, Yi              ,
"NANO 102",LE,B00,TuTh,2:00p-3:20p,WLH,2114,Tao, Andrea Rae          ,
"NANO 108",LE,A00,TuTh,11:00a-12:20p,SME,248,Fenning, David           ,
"NANO 110",LE,A00,MWF,10:00a-10:50a,WLH,2205,Pascal, Tod A           ,
"NANO 156",LE,B00,W,4:00p-4:50p,CENTR,105,Xu, Sheng             ,
"NANO 164",LE,A00,TuTh,2:00p-3:20p,WLH,2113,Meng, Y.Shirley          ,
